basis_status,boundary_gap_to_leading,displacement_kind,frobenius_norm,full_entropy_effective_rank,learning_rate,numerical_rank,numerical_threshold,optimizer,parameters,relative_boundary_gap,relative_reconstruction_residual,retained_rank,run_id,shape,spectral_norm,stable_rank,stage,step,tensor,top_rank_energy
resolved,0.0004569466785653375,cumulative,0.013083851039852004,755.5990109518797,0.0003,768,3.222370597192354e-16,muon,1769472,0.00046105211593732635,3.9394458653322245e-15,16,diagnostic-natural-muon,"[2304, 768]",0.000629872700554042,431.48490817799075,2,2,0.layers.9.mlp.Wi.weight,0.03666480883073607
resolved,0.000287927403886584,saved_segment,0.007704024713873278,754.356966422737,0.0003,768,9.351432051289651e-17,muon,884736,0.0002916129868731496,3.825963678758727e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0003655825165066717,444.08335827361606,2,2,0.layers.9.mlp.Wo.weight,0.03541276429883231
resolved,0.000287927403886584,cumulative,0.007704024713873278,754.356966422737,0.0003,768,9.351432051289651e-17,muon,884736,0.0002916129868731496,3.825963678758727e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0003655825165066717,444.08335827361606,2,2,0.layers.9.mlp.Wo.weight,0.03541276429883231
resolved,0.00018320384784586237,saved_segment,0.0037141735634478113,730.0837226029498,0.0003,768,3.084276103432305e-17,muon,589824,0.00018389386560065994,3.8849967956976706e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018086386341309186,421.71668297542,3,3,0.layers.0.attn.Wo.weight,0.03779204497333171
resolved,0.00016994547051872876,cumulative,0.009823214610015086,718.041843826265,0.0003,768,8.399216077819434e-17,muon,589824,0.00017379959147459736,3.76936887069968e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004925352395608318,397.77056983343823,3,3,0.layers.0.attn.Wo.weight,0.03925704205682622
resolved,0.0001764850769033153,saved_segment,0.006849743302629163,752.9015912433052,0.0003,768,1.6035973471089989e-16,muon,1769472,0.00017696154402637384,4.064232630998434e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003134531430074828,477.5329407228782,3,3,0.layers.0.attn.Wqkv.weight,0.03340825916287936
resolved,0.0007265520430570098,cumulative,0.018231654833219563,754.1276912546205,0.0003,768,4.385163405682807e-16,muon,1769472,0.0007402928686283043,3.961498127838292e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008571623385326313,452.40356449159253,3,3,0.layers.0.attn.Wqkv.weight,0.034600937159915066
resolved,0.00013490856072700974,saved_segment,0.006649209992292408,754.1783326279879,0.0003,768,1.6080421684807029e-16,muon,1769472,0.00013560527530018392,3.870272332902218e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031432196661309626,447.49751873616043,3,3,0.layers.0.mlp.Wi.weight,0.03554393911727212
resolved,0.000287726920379286,cumulative,0.017569519868949883,755.730332263912,0.0003,768,4.262595309959819e-16,muon,1769472,0.0002943573794766884,3.929758374063184e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008332041080540913,444.64865387173705,3,3,0.layers.0.mlp.Wi.weight,0.03510841964197306
resolved,0.00023724827250257253,saved_segment,0.003909183471699985,754.163532578772,0.0003,768,4.718022065424543e-17,muon,884736,0.00024173133973495032,3.792123026159279e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018444515985912977,449.1977595852385,3,3,0.layers.0.mlp.Wo.weight,0.034554410515545995
resolved,0.0008810959865896679,cumulative,0.010216050710104417,750.727378941282,0.0003,768,1.26193988585625e-16,muon,884736,0.0009085619680223742,3.790166350749741e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0004933395833078276,428.8191332575316,3,3,0.layers.0.mlp.Wo.weight,0.035812562306036515
resolved,0.0005185795267268989,saved_segment,0.003724321781365954,734.0502242623338,0.0003,768,3.0879809811668395e-17,muon,589824,0.0005211836682543536,3.828251788205067e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018108111974101768,423.0074840925841,3,3,0.layers.1.attn.Wo.weight,0.03762667778120863
resolved,0.0007037577646214886,cumulative,0.009789573355345972,722.3374656188516,0.0003,768,8.355738882490177e-17,muon,589824,0.0007217965673163617,3.7157935827775806e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004899857098644261,399.17258035764456,3,3,0.layers.1.attn.Wo.weight,0.038797791739084514
resolved,3.1841164358092676e-05,saved_segment,0.006966612888195181,753.2853413609257,0.0003,768,1.609471808958472e-16,muon,1769472,3.1990363450635165e-05,4.073431192832638e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003146014166271134,490.367873952995,3,3,0.layers.1.attn.Wqkv.weight,0.032463682568205095
resolved,0.0001994110958449613,cumulative,0.018491101573970634,754.8307906486672,0.0003,768,4.389992001841361e-16,muon,1769472,0.00020290900318309716,3.8183745001778705e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008581061781099049,464.3479268637325,3,3,0.layers.1.attn.Wqkv.weight,0.03380445989227362
resolved,0.0010861821142824541,saved_segment,0.006429292814877045,755.5527328161912,0.0003,768,1.599973050277353e-16,muon,1769472,0.0011119412848924334,3.929795005887245e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003127447062947883,422.6165270004029,3,3,0.layers.1.mlp.Wi.weight,0.03707931296008616
resolved,0.0007868090615941918,cumulative,0.017212571307769927,755.1670096664017,0.0003,768,4.268248298118074e-16,muon,1769472,0.0008124749670256545,3.856144887000868e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008343090904917236,425.6352164563815,3,3,0.layers.1.mlp.Wi.weight,0.036133760285966224
resolved,0.00027579539768592256,saved_segment,0.0038507009279503757,754.4111978275154,0.0003,768,4.6717240890295416e-17,muon,884736,0.00027891316945597713,3.665945822677776e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018263519849419455,444.5397667661723,3,3,0.layers.1.mlp.Wo.weight,0.03546682782424853
resolved,0.0009789793646272807,cumulative,0.01016970074034337,751.2791691233446,0.0003,768,1.240275686314484e-16,muon,884736,0.001000057342487259,3.699780161133139e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0004848702360002253,439.9114799600204,3,3,0.layers.1.mlp.Wo.weight,0.0355356355602329
resolved,0.00040397531901049385,saved_segment,0.003729570275214432,732.764134927327,0.0003,768,3.098338434445931e-17,muon,589824,0.0004069739409356124,3.729115748977584e-15,16,diagnostic-natural-muon,"[768, 768]",0.0001816884872244581,421.36918469620514,3,3,0.layers.10.attn.Wo.weight,0.037661041065620016
resolved,0.0009153824260733175,cumulative,0.009852986900063183,721.5347020856505,0.0003,768,8.33066845589452e-17,muon,589824,0.0009321038439637128,3.862319214316976e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004885155645014805,406.79817908290903,3,3,0.layers.10.attn.Wo.weight,0.03858677021472831
resolved,0.00022024800839444357,saved_segment,0.0068484457522182685,753.91174226487,0.0003,768,1.6080504844931723e-16,muon,1769472,0.00022127610900473806,3.979620518965381e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031432359213352416,474.71185985564676,3,3,0.layers.10.attn.Wqkv.weight,0.03352260754040587
resolved,0.0008322702253535818,cumulative,0.018258359008230984,754.8881367912945,0.0003,768,4.3875021047957876e-16,muon,1769472,0.0008482985660177689,3.879990851850941e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008576194810870476,453.24623921938974,3,3,0.layers.10.attn.Wqkv.weight,0.034507313119830546
resolved,0.00011110895787225543,saved_segment,0.006623089321986526,754.8128030166295,0.0003,768,1.6081246837770513e-16,muon,1769472,0.00011167131723328728,3.925486223425586e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031433809577359484,443.9429754492114,3,3,0.layers.10.mlp.Wi.weight,0.03585190566849974
resolved,0.0006787809875839424,cumulative,0.01771870082775638,755.6361052128387,0.0003,768,4.28763734095087e-16,muon,1769472,0.0006911768471524828,3.8843938253474405e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008380990421443647,446.96453216431485,3,3,0.layers.10.mlp.Wi.weight,0.03507788792243914
resolved,0.0009395168683683174,saved_segment,0.0038689196178455882,754.3749103506799,0.0003,768,4.6734831072165197e-17,muon,884736,0.0009503339490180372,3.735719468374861e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018270396510575195,448.4184448320272,3,3,0.layers.10.mlp.Wo.weight,0.03512736942507999
resolved,0.00046067959533008723,cumulative,0.010204654958021815,751.1066518071503,0.0003,768,1.2448608187229368e-16,muon,884736,0.00046917183986367145,3.810930654579491e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00048666273605284276,439.683798329793,3,3,0.layers.10.mlp.Wo.weight,0.03565254442867124
resolved,0.00013597013136495525,saved_segment,0.003723432914649607,729.8524438484397,0.0003,768,3.097861213740864e-17,muon,589824,0.00013693437492995307,3.842542912865386e-15,16,diagnostic-natural-muon,"[768, 768]",0.0001816605027063655,420.1129256615819,3,3,0.layers.11.attn.Wo.weight,0.03779944353594264
resolved,0.00038955667678903047,cumulative,0.009834741646040509,718.4420622226327,0.0003,768,8.384570993059812e-17,muon,589824,0.0003973658904732481,3.901662688913407e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004916764427084067,400.0986719358695,3,3,0.layers.11.attn.Wo.weight,0.03920318458800818
resolved,0.00019926969468874633,saved_segment,0.0068381240729615935,753.9597937773476,0.0003,768,1.607811202628878e-16,muon,1769472,0.0002001973697630828,3.9910251419539286e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003142768200104828,473.42289057768176,3,3,0.layers.11.attn.Wqkv.weight,0.033615150285016944
resolved,0.0011376528141469906,cumulative,0.018216691133961484,754.8537735791991,0.0003,768,4.372131546029523e-16,muon,1769472,0.0011592798238159478,3.966586565473247e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008546150174267947,454.3577598857914,3,3,0.layers.11.attn.Wqkv.weight,0.03444296595706519
resolved,0.00023831564064521717,saved_segment,0.006664677498073029,754.5117322780959,0.0003,768,1.6083230503835486e-16,muon,1769472,0.00023938453323359222,3.979577320792401e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003143768702430004,449.42487431432454,3,3,0.layers.11.mlp.Wi.weight,0.035416753627090056
resolved,0.000858059449074501,cumulative,0.01779105548417242,755.4485556039235,0.0003,768,4.3157666583990283e-16,muon,1769472,0.0008759473956095011,3.933727639941236e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008435974442093696,444.76736946859046,3,3,0.layers.11.mlp.Wi.weight,0.03507514197734859
resolved,0.0002407192927796166,saved_segment,0.003674544749048558,725.983716563611,0.0003,768,4.666761906427276e-17,muon,884736,0.00024234959827545592,3.82526828537011e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018244120818413807,405.6590806232498,3,3,0.layers.11.mlp.Wo.weight,0.03915438264516197
resolved,0.0001345005856622483,cumulative,0.009889457220050607,722.0085379509699,0.0003,768,1.30475676102523e-16,muon,884736,0.00013704408468845111,3.7212796160442574e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0005100783040592327,375.89903380916337,3,3,0.layers.11.mlp.Wo.weight,0.04164864038043822
resolved,0.000375314287597052,saved_segment,0.0036952810513850407,723.6214200068237,0.0003,768,3.099194245605871e-17,muon,589824,0.0003777541559751228,3.705407559292157e-15,16,diagnostic-natural-muon,"[768, 768]",0.0001817386725216066,413.42834327743753,3,3,0.layers.12.attn.Wo.weight,0.038427182133304254
resolved,0.0015705182317897605,cumulative,0.009789028572130473,713.1231777892215,0.0003,768,8.435020153872718e-17,muon,589824,0.0016022131467475535,3.842774111780762e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004946348127844244,391.66055417376083,3,3,0.layers.12.attn.Wo.weight,0.03991562460020675
resolved,0.00030145431160664776,saved_segment,0.0069795938814271735,754.5937938624452,0.0003,768,1.6085028783734743e-16,muon,1769472,0.000302729945068659,4.019741744846121e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003144120209924978,492.7901541951865,3,3,0.layers.12.attn.Wqkv.weight,0.032306720167357514
resolved,0.0009164997424515855,cumulative,0.018733215434452197,755.027243919012,0.0003,768,4.453535170655082e-16,muon,1769472,0.0009306384197151186,3.931871304443954e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008705268808612684,463.0845404886627,3,3,0.layers.12.attn.Wqkv.weight,0.033969154305213696
resolved,0.00011401249834017404,saved_segment,0.006641489835571062,754.7539272138347,0.0003,768,1.6074467252482873e-16,muon,1769472,0.00011456756284172391,4.04990206802892e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003142055760783902,446.78979874346174,3,3,0.layers.12.mlp.Wi.weight,0.03562929741895001
resolved,0.0010716291547190231,cumulative,0.017716969647484374,755.5291300356417,0.0003,768,4.2806896769581954e-16,muon,1769472,0.0010884070575421275,3.924746764677625e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008367409910606622,448.3289587689238,3,3,0.layers.12.mlp.Wi.weight,0.035105612619613466
resolved,0.0002174738510220457,saved_segment,0.0038781183663368205,754.4063916713245,0.0003,768,4.657199275588557e-17,muon,884736,0.00021919622319859023,3.831987178587329e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0001820673691157185,453.7095150616622,3,3,0.layers.12.mlp.Wo.weight,0.03494899362483062
resolved,0.0006279444220840995,cumulative,0.010197738529989958,750.792014934804,0.0003,768,1.2440473209091837e-16,muon,884736,0.0006394721541353425,3.81222661636958e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0004863447092775924,439.6624274996584,3,3,0.layers.12.mlp.Wo.weight,0.03567402293511928
resolved,0.0007347055561757637,saved_segment,0.003710363562848051,726.755707745262,0.0003,768,3.100323099294158e-17,muon,589824,0.0007400525124935591,3.767416956587694e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018180486920194415,416.50662298567204,3,3,0.layers.13.attn.Wo.weight,0.03809682731255593
resolved,0.0009804910839327288,cumulative,0.0098030235309264,716.8649310102742,0.0003,768,8.412930964735968e-17,muon,589824,0.0010046589214206577,3.8211841280294905e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004933394890348778,394.8465347180846,3,3,0.layers.13.attn.Wo.weight,0.03945306909602278
resolved,0.00017933996430930289,saved_segment,0.006849420119761002,753.9761255092768,0.0003,768,1.607580748684327e-16,muon,1769472,0.00018018374553736065,4.109558001310779e-15,16,diagnostic-natural-muon,"[2304, 768]",0.000314231773469736,475.1244909292437,3,3,0.layers.13.attn.Wqkv.weight,0.03349554419946429
resolved,0.0004549862264749643,cumulative,0.018253575321665803,754.8235628160029,0.0003,768,4.3864397722679576e-16,muon,1769472,0.0004636792725777883,3.911052633573753e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008574118282929296,453.2282204439539,3,3,0.layers.13.attn.Wqkv.weight,0.034458963891673945
resolved,0.0004026442770394111,saved_segment,0.006621490131664221,754.9459708213813,0.0003,768,1.609814527296522e-16,muon,1769472,0.00040515732349708503,3.897840357625858e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031466840734671126,442.79752857797047,3,3,0.layers.13.mlp.Wi.weight,0.035863023681280234
resolved,0.0006614807944651679,cumulative,0.017606644395160572,755.510148799117,0.0003,768,4.2775751036611447e-16,muon,1769472,0.0006742047124556445,3.95004128353452e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008361321893618768,443.40777004354004,3,3,0.layers.13.mlp.Wi.weight,0.03528244352971681
resolved,0.0008134518405029471,saved_segment,0.0038760553877596787,754.372549657344,0.0003,768,4.668687428567627e-17,muon,884736,0.0008212571283652748,3.7945045053336215e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018251648405908407,450.99918867866467,3,3,0.layers.13.mlp.Wo.weight,0.03504929408532824
resolved,0.0011622353035864903,cumulative,0.010173141830086462,750.6942703660083,0.0003,768,1.2416444394341279e-16,muon,884736,0.0011860606357143296,3.690027533695702e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00048540533287866203,439.2392202178115,3,3,0.layers.13.mlp.Wo.weight,0.035561514258525856
resolved,0.00023388707037660876,saved_segment,0.003692275658378558,722.773980493799,0.0003,768,3.1015322138725883e-17,muon,589824,0.00023551371201931305,3.809306593923064e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018187577243065336,412.1340840612532,3,3,0.layers.14.attn.Wo.weight,0.03854029792097316
resolved,0.0006412732712644951,cumulative,0.009815708628450253,715.1316834049939,0.0003,768,8.457363204186651e-17,muon,589824,0.0006567422830605102,3.88576713844659e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004959450231108326,391.7204490025435,3,3,0.layers.14.attn.Wo.weight,0.039771626335391816
resolved,0.00015966935048231361,saved_segment,0.006861102842764684,753.9419381734277,0.0003,768,1.6084030294790951e-16,muon,1769472,0.0001604357397949565,4.0093244579076666e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003143925036555395,476.25932687007963,3,3,0.layers.14.attn.Wqkv.weight,0.03341297041731318
resolved,0.0007604194793959199,cumulative,0.018249672444627506,754.8418004747925,0.0003,768,4.386896962452812e-16,muon,1769472,0.0007745822783281225,3.998833764550714e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008575011946794812,452.9400046823448,3,3,0.layers.14.attn.Wqkv.weight,0.03452421928435615
resolved,0.00024112396616526567,saved_segment,0.006636901896005724,754.7501982788068,0.0003,768,1.60802960103544e-16,muon,1769472,0.00024245046825981245,3.9652784334533466e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031431951007048327,445.84933017114304,3,3,0.layers.14.mlp.Wi.weight,0.03567857296744474
resolved,0.0001824791482955555,cumulative,0.01759673814928029,755.326747388326,0.0003,768,4.259596308197284e-16,muon,1769472,0.0001855437560577436,3.919764287487576e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008326178969768241,446.65567832522726,3,3,0.layers.14.mlp.Wi.weight,0.035192000970052366
resolved,0.0007443299200161394,saved_segment,0.0038827447883428338,754.298683952611,0.0003,768,4.6675948970979714e-17,muon,884736,0.0007511652333857454,3.8933667256502685e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018247377291047615,452.76910753300785,3,3,0.layers.14.mlp.Wo.weight,0.03494001156443549
resolved,0.0008388268846952218,cumulative,0.010202682172011285,750.6053411004066,0.0003,768,1.2472819469775782e-16,muon,884736,0.0008558696820675669,3.6859237497373194e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0004876092458015771,437.8091684303504,3,3,0.layers.14.mlp.Wo.weight,0.03574286669717133
resolved,0.00045292356165361054,saved_segment,0.0036758387698193145,721.7486960665019,0.0003,768,3.097779536686636e-17,muon,589824,0.00045595075897742425,3.8589166083172664e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018165571311325366,409.4631149299229,3,3,0.layers.15.attn.Wo.weight,0.03878084853124799
resolved,0.0008304985254503497,cumulative,0.00980825695597421,713.8092536398441,0.0003,768,8.41338606983657e-17,muon,589824,0.0008481484133344338,3.871490965656479e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004933661766802096,395.2254701019074,3,3,0.layers.15.attn.Wo.weight,0.03961424813446851
resolved,0.0002663077125035635,saved_segment,0.006926275369464848,754.5093211517119,0.0003,768,1.607148428353998e-16,muon,1769472,0.00026734000516555947,4.153288219959313e-15,16,diagnostic-natural-muon,"[2304, 768]",0.000314147268362159,486.10818353051354,3,3,0.layers.15.attn.Wqkv.weight,0.03277621668563023
resolved,0.0005808060998783374,cumulative,0.018369960850695723,754.8170698160916,0.0003,768,4.3869224993720255e-16,muon,1769472,0.0005902863562129501,3.99809952457259e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008575061863487456,458.92523371157546,3,3,0.layers.15.attn.Wqkv.weight,0.03428730046584411
resolved,0.00039117062897159034,saved_segment,0.006661336905416107,754.4238492856002,0.0003,768,1.6069642026440932e-16,muon,1769472,0.00039313275869190555,3.925481203996622e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031411125799590557,449.73407512505986,3,3,0.layers.15.mlp.Wi.weight,0.035370753891785414
resolved,0.0002617705338905905,cumulative,0.01770333775857495,755.3143606568883,0.0003,768,4.2889397280403486e-16,muon,1769472,0.00026658394036367184,4.16975609610394e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008383536180996975,445.9188430483869,3,3,0.layers.15.mlp.Wi.weight,0.035196520248052435
resolved,0.00016740840368010412,saved_segment,0.0038789748226123765,748.6499942974802,0.0003,768,4.665288339865499e-17,muon,884736,0.0001684575590644778,3.699486770018717e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018238360094613004,452.3372457083362,3,3,0.layers.15.mlp.Wo.weight,0.0351402391628538
resolved,0.000944018613561668,cumulative,0.010333826055846896,745.5235468197685,0.0003,768,1.2878704651514286e-16,muon,884736,0.0009621392681063584,3.810442361843193e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0005034768183122778,421.2727191661236,3,3,0.layers.15.mlp.Wo.weight,0.03715306719187979
resolved,0.00015010456148355523,saved_segment,0.003700181335467474,725.3153219942858,0.0003,768,3.10437148035383e-17,muon,589824,0.00015128839287161512,3.8626095647948614e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018204226877787896,413.1440831554878,3,3,0.layers.16.attn.Wo.weight,0.03838931033577588
resolved,0.0005278461038040761,cumulative,0.009890186100340072,716.6278972786329,0.0003,768,8.478975408189596e-17,muon,589824,0.0005419703722446129,3.774964989116995e-15,16,diagnostic-natural-muon,"[768, 768]",0.0004972123761563316,395.6626605280796,3,3,0.layers.16.attn.Wo.weight,0.039158068164942134
resolved,0.00014239476500997882,saved_segment,0.006980796222891601,754.9403075991241,0.0003,768,1.6081549161249883e-16,muon,1769472,0.00014294167906481886,4.243076427966427e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003143440052523667,493.17330015917963,3,3,0.layers.16.attn.Wqkv.weight,0.032309867834076536
resolved,0.00028306919817563904,cumulative,0.018688139254015267,755.3875225267942,0.0003,768,4.4391084742454303e-16,muon,1769472,0.00028760610852533074,3.975375912316523e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008677069127807696,463.8590224495975,3,3,0.layers.16.attn.Wqkv.weight,0.03387385213129751
resolved,0.000729350629558015,saved_segment,0.006658474053978438,754.6744658580011,0.0003,768,1.6068269034272551e-16,muon,1769472,0.0007325776520607851,3.891084470989235e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003140844202918348,449.4243870617787,3,3,0.layers.16.mlp.Wi.weight,0.03542400976701584
resolved,0.0008693476506131138,cumulative,0.017676293776080425,755.2685177038737,0.0003,768,4.278496497726947e-16,muon,1769472,0.0008850383892258251,3.926247287252666e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008363122930932748,446.7303519073787,3,3,0.layers.16.mlp.Wi.weight,0.03509641678924663
resolved,0.0011568682089115392,saved_segment,0.003897739788372707,754.3553460748574,0.0003,768,4.660905329494809e-17,muon,884736,0.001165520968572083,3.7204724797759965e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0001822122526486283,457.5836838602694,3,3,0.layers.16.mlp.Wo.weight,0.03467083674901054
resolved,0.000954755132767748,cumulative,0.010296223599630335,750.9263334219155,0.0003,768,1.251541968406527e-16,muon,884736,0.0009709868410768429,3.7311033286330725e-15,16,diagnostic-natural-muon,"[768, 1152]",0.0004892746477911608,442.8437348824334,3,3,0.layers.16.mlp.Wo.weight,0.035434384292880636
resolved,0.0005985162721379505,saved_segment,0.0036711977659337207,719.5310522549157,0.0003,768,3.104505191544351e-17,muon,589824,0.0006029600403550113,3.743570249247588e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018205010968501184,406.6620737112467,3,3,0.layers.17.attn.Wo.weight,0.03905339981279348
resolved,0.0015123563426547512,cumulative,0.009769968384762828,711.5570563086183,0.0003,768,8.456630073773021e-17,muon,589824,0.001547810248989302,3.881231824043606e-15,16,diagnostic-natural-muon,"[768, 768]",0.000495902031888728,388.1454872332786,3,3,0.layers.17.attn.Wo.weight,0.04009606205931609
resolved,0.00013886161537197308,saved_segment,0.006943155050180458,754.900155617251,0.0003,768,1.6077622769924414e-16,muon,1769472,0.00013939479231323538,4.0246313963132844e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031426725657827687,488.1074752414121,3,3,0.layers.17.attn.Wqkv.weight,0.0326442728015064
resolved,0.0009748353435837826,cumulative,0.018528669587001802,754.6963075743583,0.0003,768,4.426288794613919e-16,muon,1769472,0.0009920786029404504,3.892671180769498e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008652010662351323,458.62146964844555,3,3,0.layers.17.attn.Wqkv.weight,0.03420300672252125
resolved,0.00019916064120822477,saved_segment,0.006804315446637526,753.7402877150823,0.0003,768,1.6081661494871819e-16,muon,1769472,0.00020013134713574434,3.872127830228475e-15,16,diagnostic-natural-muon,"[2304, 768]",0.00031434620102345126,468.5462282068628,3,3,0.layers.17.mlp.Wi.weight,0.033951998230641385
resolved,0.001321693950693535,cumulative,0.01807579616522946,754.7505223326907,0.0003,768,4.34862226827871e-16,muon,1769472,0.0013426130048097163,3.907110683992115e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008500196886716597,452.20660365556836,3,3,0.layers.17.mlp.Wi.weight,0.03483091327753632
resolved,0.00028633968823895767,saved_segment,0.00391262222652312,752.7829153581547,0.0003,768,4.672144773980314e-17,muon,884736,0.00028844587254474107,3.7246864563377575e-15,16,diagnostic-natural-muon,"[768, 1152]",0.00018265164464512806,458.8689391307568,3,3,0.layers.17.mlp.Wo.weight,0.03457114815788024
resolved,0.0018464457859475615,cumulative,0.010407163491309221,749.0550585635991,0.0003,768,1.2824555375725986e-16,muon,884736,0.0018872889049100648,3.743653987010563e-15,16,diagnostic-natural-muon,"[768, 1152]",0.000501359920237082,430.88912088150875,3,3,0.layers.17.mlp.Wo.weight,0.03618630425180071
resolved,0.0006162838479017507,saved_segment,0.003638117443729941,712.4019697209721,0.0003,768,3.110617570415009e-17,muon,589824,0.0006219028321755159,4.004140314633776e-15,16,diagnostic-natural-muon,"[768, 768]",0.00018240854337256705,397.79844272500395,3,3,0.layers.18.attn.Wo.weight,0.039798700687515474
resolved,0.0013976310216012636,cumulative,0.009896029763598801,709.1911883467221,0.0003,768,8.546830374888336e-17,muon,589824,0.0014273113766712483,3.765696322988819e-15,16,diagnostic-natural-muon,"[768, 768]",0.0005011914334836712,389.86541182778114,3,3,0.layers.18.attn.Wo.weight,0.040074296341947126
resolved,0.00012376062616509668,saved_segment,0.006860598247980574,754.0411695189288,0.0003,768,1.607600735264644e-16,muon,1769472,0.00012434576334166472,4.038409916666901e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003142356802212841,476.6646927592004,3,3,0.layers.18.attn.Wqkv.weight,0.03338785305156143
resolved,0.0004971133785678133,cumulative,0.018174024920885795,754.4791652383842,0.0003,768,4.371319176200808e-16,muon,1769472,0.0005063021293465615,3.973041945861261e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008544562245249767,452.4000067615849,3,3,0.layers.18.attn.Wqkv.weight,0.0346372409449646
resolved,0.00012565837339643764,saved_segment,0.006893851411317758,754.0930118291358,0.0003,768,1.6074091550161528e-16,muon,1769472,0.0001262241180398261,4.045308607779937e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0003141982322726853,481.41139116791857,3,3,0.layers.18.mlp.Wi.weight,0.033058356546367955
resolved,0.00041468171746197413,cumulative,0.01832267484137132,755.2466343948478,0.0003,768,4.3718105912425227e-16,muon,1769472,0.0004217646755586329,4.0546724663574486e-15,16,diagnostic-natural-muon,"[2304, 768]",0.0008545522808009641,459.72749013722137,3,3,0.layers.18.mlp.Wi.weight,0.03418135258029355
