ndcg_at_10,operator,result_path,run_id,seed,state,task
0.66492,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/HotpotQADecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,HotpotQA
0.55637,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/MSMARCODecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,MSMARCO
0.28203,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/NFCorpusDecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,NFCorpus
0.92495,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/NQDecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,NQ
0.90825,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/QuoraRetrievalDecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,QuoraRetrieval
0.1526,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/SCIDOCSDecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,SCIDOCS
0.85037,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/SciFactDecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,SciFact
0.80997,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/TRECCOVIDDecontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,TRECCOVID
0.35476,muon,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-adamw_state-muon-seed161803/checkpoint-391/dense/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/results/factorial-v3-adamw_state-muon-seed161803__checkpoint-391/local/Touche2020Decontaminated.json,factorial-v3-adamw_state-muon-seed161803,161803,adamw_state,Touche2020
0.54159,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/ArguAnaDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,ArguAna
0.41403,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/ClimateFEVERDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,ClimateFEVER
0.26746,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/DBPediaDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,DBPedia
0.92078,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/FEVERDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,FEVER
0.53427,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/FiQA2018Decontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,FiQA2018
0.67341,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/HotpotQADecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,HotpotQA
0.5616,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/MSMARCODecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,MSMARCO
0.28301,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/NFCorpusDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,NFCorpus
0.93827,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/NQDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,NQ
0.91062,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/QuoraRetrievalDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,QuoraRetrieval
0.15481,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/SCIDOCSDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,SCIDOCS
0.88587,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/SciFactDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,SciFact
0.8202,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/TRECCOVIDDecontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,TRECCOVID
0.35647,adamw,/root/embedding-optimizer-v3-experiment/evaluations/dense-v3-state-operator-v1/factorial-v3-muon_state-adamw-seed161803/checkpoint-391/dense/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/results/factorial-v3-muon_state-adamw-seed161803__checkpoint-391/local/Touche2020Decontaminated.json,factorial-v3-muon_state-adamw-seed161803,161803,muon_state,Touche2020
