defined,exact_feature,exact_minus_original,exact_value,original_feature,original_value,relationship,run_id,stage
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.05085251820525177,0.1798536894428406,saved_segment_sketch_effective_rank_fraction,0.23070620764809238,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-3,4
True,exact_nonzero_cumulative_stable_rank_fraction,-0.09912638277615748,0.10318667499494194,cumulative_stable_rank_fraction,0.20231305777109942,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,4
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.3003623861957287,mean_saved_segment_subspace_overlap_to_adamw,0.3003623861957287,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,4
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2900037506848061,mean_cumulative_subspace_overlap_to_adamw,0.2900037506848061,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999998,0.2595560549688023,saved_segment_stable_rank_fraction,0.3595560549688023,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999998,0.14239799837440703,saved_segment_sketch_effective_rank_fraction,0.242397998374407,full_spectrum_and_nonzero_denominator,verified-v3-normuon-1e-3,5
True,exact_nonzero_cumulative_stable_rank_fraction,-0.25715948435059355,0.1043160008815,cumulative_stable_rank_fraction,0.36147548523209355,exact_rank_and_nonzero_denominator,verified-v3-normuon-1e-3,5
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.2748026835054272,mean_saved_segment_subspace_overlap_to_adamw,0.2748026835054272,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,5
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.26798759494116514,mean_cumulative_subspace_overlap_to_adamw,0.26798759494116514,exact_projectors_complete_comparator_population,verified-v3-normuon-1e-3,5
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.04981344694765735,0.23559806667806446,saved_segment_stable_rank_fraction,0.2854115136257218,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,1
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.08786547923150519,0.11453629451431883,saved_segment_sketch_effective_rank_fraction,0.20240177374582402,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-3,1
True,exact_nonzero_cumulative_stable_rank_fraction,-0.07937653466774258,0.13346768897824757,cumulative_stable_rank_fraction,0.21284422364599015,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,1
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.28054570876454266,mean_saved_segment_subspace_overlap_to_adamw,0.28054570876454266,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,1
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2743548547421335,mean_cumulative_subspace_overlap_to_adamw,0.2743548547421335,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,1
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.11988062852224199,0.2089841965750767,saved_segment_stable_rank_fraction,0.3288648250973187,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,2
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.15656732704248974,0.10090912546322847,saved_segment_sketch_effective_rank_fraction,0.2574764525057182,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-3,2
True,exact_nonzero_cumulative_stable_rank_fraction,-0.03243202408924986,0.18210427042506896,cumulative_stable_rank_fraction,0.21453629451431883,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,2
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.300935398122241,mean_saved_segment_subspace_overlap_to_adamw,0.300935398122241,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,2
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.2827472264389512,mean_cumulative_subspace_overlap_to_adamw,0.2827472264389512,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,2
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.07577641424049195,0.18170003826522627,saved_segment_stable_rank_fraction,0.2574764525057182,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,3
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.2752845318064579,0.10378618466706702,saved_segment_sketch_effective_rank_fraction,0.3790707164735249,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-3,3
True,exact_nonzero_cumulative_stable_rank_fraction,-0.06736943132694612,0.23598185999011534,cumulative_stable_rank_fraction,0.30335129131706146,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,3
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.3599434240429961,mean_saved_segment_subspace_overlap_to_adamw,0.3599434240429961,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,3
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.26558100170122056,mean_cumulative_subspace_overlap_to_adamw,0.26558100170122056,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,3
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.1994912060706146,0.15578119386345396,saved_segment_stable_rank_fraction,0.35527239993406856,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,4
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.2542863796739816,0.12268827924329039,saved_segment_sketch_effective_rank_fraction,0.376974658917272,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-3,4
True,exact_nonzero_cumulative_stable_rank_fraction,-0.10942826189270854,0.2793216718396776,cumulative_stable_rank_fraction,0.38874993373238614,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,4
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.27610774402440885,mean_saved_segment_subspace_overlap_to_adamw,0.27610774402440885,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,4
True,exact_mean_cumulative_overlap_to_adamw,0.0,0.28160110212052364,mean_cumulative_subspace_overlap_to_adamw,0.28160110212052364,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,4
True,exact_nonzero_saved_segment_stable_rank_fraction,-0.09999999999999998,0.1331614028636412,saved_segment_stable_rank_fraction,0.23316140286364118,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,5
True,full_spectrum_nonzero_saved_segment_entropy_rank_fraction,-0.09999999999999998,0.15446714266543377,saved_segment_sketch_effective_rank_fraction,0.25446714266543374,full_spectrum_and_nonzero_denominator,verified-v3-normuon-3e-3,5
True,exact_nonzero_cumulative_stable_rank_fraction,-0.08424457019976495,0.2994310518522888,cumulative_stable_rank_fraction,0.38367562205205374,exact_rank_and_nonzero_denominator,verified-v3-normuon-3e-3,5
True,exact_mean_saved_segment_overlap_to_adamw,0.0,0.29685402178711034,mean_saved_segment_subspace_overlap_to_adamw,0.29685402178711034,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,5
True,exact_mean_cumulative_overlap_to_adamw,-5.551115123125783e-17,0.38323491216175154,mean_cumulative_subspace_overlap_to_adamw,0.3832349121617516,exact_projectors_complete_comparator_population,verified-v3-normuon-3e-3,5
